Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,121.62999725341797,120.7699966430664,120.80999755859375,121.43000030517578,5205000,121.43000030517578
2020-01-03,122.72000122070312,120.73999786376953,121.77999877929688,121.01000213623047,6360900,121.01000213623047
2020-01-06,121.66999816894531,120.33000183105469,121.23999786376953,120.5999984741211,9953000,120.5999984741211
2020-01-07,119.7300033569336,117.7699966430664,119.0199966430664,119.05999755859375,7856900,119.05999755859375
2020-01-08,119.08999633789062,117.6500015258789,118.55000305175781,117.69999694824219,7295900,117.69999694824219
2020-01-09,117.91999816894531,116.18000030517578,117.58999633789062,117.51000213623047,7345300,117.51000213623047
2020-01-10,117.69000244140625,116.4000015258789,117.5199966430664,116.44000244140625,6393800,116.44000244140625
2020-01-13,116.91000366210938,116.08000183105469,116.47000122070312,116.66000366210938,6846700,116.66000366210938
2020-01-14,116.87999725341797,115.70999908447266,116.5,116.30000305175781,7189100,116.30000305175781
2020-01-15,116.41000366210938,115.6500015258789,116.30000305175781,116.12999725341797,5808800,116.12999725341797
2020-01-16,117.27999877929688,116.44999694824219,116.55999755859375,116.88999938964844,7022000,116.88999938964844
2020-01-17,117.29000091552734,115.5199966430664,117.01000213623047,115.58000183105469,7885900,115.58000183105469
2020-01-21,115.1500015258789,113.16999816894531,115.0999984741211,113.30999755859375,8470300,113.30999755859375
2020-01-22,113.52999877929688,112.45999908447266,113.0999984741211,112.9000015258789,5589900,112.9000015258789
2020-01-23,113.48999786376953,111.86000061035156,112.4000015258789,113.0999984741211,8007800,113.0999984741211
2020-01-24,112.9800033569336,111.33999633789062,112.79000091552734,111.8499984741211,6920000,111.8499984741211
2020-01-27,110.83000183105469,109.9800033569336,110.25,110.38999938964844,7609800,110.38999938964844
2020-01-28,111.62000274658203,110.7699966430664,110.9800033569336,111.12000274658203,5771900,111.12000274658203
2020-01-29,111.83999633789062,110.18000030517578,111.44999694824219,110.37000274658203,4772800,110.37000274658203
2020-01-30,111.58000183105469,109.05999755859375,109.80999755859375,111.4000015258789,8382700,111.4000015258789
2020-01-31,110.0,106.4000015258789,109.80999755859375,107.13999938964844,13699600,107.13999938964844
2020-02-03,107.25,105.4000015258789,106.94999694824219,106.27999877929688,8787500,106.27999877929688
2020-02-04,108.33999633789062,106.5999984741211,107.68000030517578,106.8499984741211,9909000,106.8499984741211
2020-02-05,110.6500015258789,108.11000061035156,108.2699966430664,110.27999877929688,6914100,110.27999877929688
2020-02-06,110.66999816894531,109.11000061035156,110.62999725341797,109.48999786376953,6274000,109.48999786376953
2020-02-07,109.44000244140625,108.47000122070312,108.93000030517578,108.94000244140625,4829600,108.94000244140625
