Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,333.3500061035156,327.70001220703125,328.54998779296875,333.32000732421875,4544400,333.32000732421875
2020-01-03,334.8900146484375,330.29998779296875,330.6300048828125,332.760009765625,3875900,332.760009765625
2020-01-06,334.8599853515625,327.8800048828125,329.29998779296875,333.739990234375,5355000,333.739990234375
2020-01-07,344.19000244140625,330.7099914550781,334.260009765625,337.2799987792969,9898600,337.2799987792969
2020-01-08,334.0299987792969,329.6000061035156,332.3999938964844,331.3699951171875,8239200,331.3699951171875
2020-01-09,341.7300109863281,332.04998779296875,334.95001220703125,336.3399963378906,8175600,336.3399963378906
2020-01-10,337.70001220703125,329.45001220703125,335.55999755859375,329.9200134277344,7161700,329.9200134277344
2020-01-13,334.1000061035156,330.0799865722656,332.3999938964844,330.2200012207031,5648500,330.2200012207031
2020-01-14,335.3500061035156,328.2799987792969,330.760009765625,332.3500061035156,6945300,332.3500061035156
2020-01-15,333.1099853515625,329.69000244140625,332.3500061035156,329.79998779296875,4578300,329.79998779296875
2020-01-16,332.8699951171875,329.30999755859375,331.04998779296875,332.0,4024100,332.0
2020-01-17,332.5,323.0,332.3900146484375,324.1499938964844,11061700,324.1499938964844
2020-01-21,326.6000061035156,305.75,322.6000061035156,313.3699951171875,19318000,313.3699951171875
2020-01-22,312.8399963378906,302.7200012207031,309.82000732421875,309.0,18792600,309.0
2020-01-23,318.1700134277344,307.70001220703125,308.5,317.7900085449219,9702100,317.7900085449219
2020-01-24,326.20001220703125,312.510009765625,322.0,323.04998779296875,17798200,323.04998779296875
2020-01-27,321.260009765625,314.5799865722656,316.2099914550781,316.6000061035156,7468100,316.6000061035156
2020-01-28,319.3599853515625,314.0,318.04998779296875,316.55999755859375,5502200,316.55999755859375
2020-01-29,327.17999267578125,319.1400146484375,324.3500061035156,322.0199890136719,12454700,322.0199890136719
2020-01-30,325.3500061035156,317.6400146484375,320.5,323.29998779296875,6022000,323.29998779296875
2020-01-31,321.92999267578125,316.989990234375,321.75,318.2699890136719,4999600,318.2699890136719
2020-02-03,320.739990234375,314.8800048828125,318.75,316.0,4847700,316.0
2020-02-04,319.4800109863281,315.0299987792969,318.2799987792969,317.94000244140625,3779800,317.94000244140625
2020-02-05,329.67999267578125,319.2300109863281,320.5,329.54998779296875,6071800,329.54998779296875
2020-02-06,343.44000244140625,325.6600036621094,330.9100036621094,341.42999267578125,12845500,341.42999267578125
2020-02-07,340.739990234375,335.69000244140625,340.3699951171875,336.75,5336100,336.75
