Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,295.70001220703125,289.7900085449219,293.9800109863281,292.5,2543400,292.5
2020-01-03,291.8800048828125,284.3599853515625,287.2699890136719,289.5400085449219,2711400,289.5400085449219
2020-01-06,291.6600036621094,287.2200012207031,288.0,291.54998779296875,3079100,291.54998779296875
2020-01-07,291.489990234375,287.5799865722656,290.70001220703125,289.7900085449219,2492900,289.7900085449219
2020-01-08,297.3800048828125,290.0400085449219,291.5,295.8999938964844,3379200,295.8999938964844
2020-01-09,297.20001220703125,293.7200012207031,294.2900085449219,294.2200012207031,2838200,294.2200012207031
2020-01-10,296.07000732421875,292.2099914550781,296.07000732421875,295.1300048828125,2477900,295.1300048828125
2020-01-13,294.45001220703125,285.0199890136719,294.3699951171875,285.8500061035156,6994900,285.8500061035156
2020-01-14,288.239990234375,284.25,285.6000061035156,288.239990234375,6056300,288.239990234375
2020-01-15,299.6400146484375,289.0,289.0199890136719,296.4100036621094,6081300,296.4100036621094
2020-01-16,300.989990234375,295.92999267578125,298.0,300.739990234375,3710300,300.739990234375
2020-01-17,300.70001220703125,295.8800048828125,300.010009765625,298.4700012207031,4632200,298.4700012207031
2020-01-21,302.5400085449219,296.010009765625,296.8900146484375,300.5299987792969,4962800,300.5299987792969
2020-01-22,302.1300048828125,297.3500061035156,301.989990234375,300.5899963378906,3117600,300.5899963378906
2020-01-23,300.5799865722656,296.6499938964844,300.010009765625,299.4599914550781,3169600,299.4599914550781
2020-01-24,299.92999267578125,291.55999755859375,298.3399963378906,292.80999755859375,3678500,292.80999755859375
2020-01-27,288.0799865722656,280.07000732421875,288.0,284.0899963378906,4399400,284.0899963378906
2020-01-28,288.3699951171875,283.29998779296875,283.9100036621094,285.8699951171875,4341000,285.8699951171875
2020-01-29,286.19000244140625,280.8900146484375,284.0,282.8999938964844,3963800,282.8999938964844
2020-01-30,281.8399963378906,275.9200134277344,281.8399963378906,280.9800109863281,4211800,280.9800109863281
2020-01-31,278.7799987792969,271.17999267578125,278.1700134277344,272.45001220703125,5532600,272.45001220703125
2020-02-03,276.8500061035156,270.82000732421875,275.1300048828125,274.0199890136719,5646800,274.0199890136719
2020-02-04,283.5,276.8800048828125,277.2799987792969,280.8399963378906,4290200,280.8399963378906
2020-02-05,297.0,285.44000244140625,285.6000061035156,295.7300109863281,5761000,295.7300109863281
2020-02-06,297.2699890136719,290.0,297.0,292.4599914550781,3044000,292.4599914550781
2020-02-07,293.3900146484375,288.9100036621094,292.8699951171875,289.2200012207031,3425900,289.2200012207031
